Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
442,29.0,0.0,0.0,226.0,7.0,17.0,16973.0,0.0,125.00200000010001,0.0,0.0,2574.6891095638275,,,,,,,,,,,,,,,,,,,,,48.36412742705218,40.01828207333488,117.95969529040516,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,29.0,0.0,0.0,247.0,8.0,21.0,16994.0,0.0,145.0030000001,0.0,0.0,2576.5542595386505,,,,,,,,,,,,,,,,,,,,,52.466255405828306,45.57807804874259,135.33847107563236,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,29.0,0.0,0.0,270.0,9.0,23.0,17017.0,0.0,200.0010000001,0.0,0.0,2578.439469099045,,,,,,,,,,,,,,,,,,,,,85.95200842421531,58.631701257866915,182.05256369952565,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,29.0,0.0,0.0,290.0,10.0,20.0,17037.0,0.0,140.0030000001,0.0,0.0,2580.0866391658783,,,,,,,,,,,,,,,,,,,,,51.163022829434865,44.489481052217506,131.08120750930607,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,29.0,0.0,0.0,364.0,11.0,74.0,17111.0,0.0,725.0030000001,0.0,0.0,2585.453008890152,,,,,,,,,,,,,,,,,,,,,287.39434448895753,152.58883459190895,517.5062475538092,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,29.0,0.0,0.0,392.0,12.0,28.0,17139.0,0.0,255.0010000001,0.0,0.0,2587.829694747925,,,,,,,,,,,,,,,,,,,,,125.05410064560108,58.3013344959399,222.20793113063803,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,29.0,0.0,0.0,438.0,13.0,46.0,17185.0,0.0,320.0090000000998,0.0,0.0,2591.2288162708282,,,,,,,,,,,,,,,,,,,,,110.30793458166819,85.9412647419508,271.98722231568934,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,29.0,0.0,0.0,496.0,14.0,58.0,17243.0,0.0,490.0020000001999,0.0,0.0,2595.374981880188,,,,,,,,,,,,,,,,,,,,,190.65856026551046,117.23803445782487,383.252560652731,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,29.0,0.0,0.0,548.0,15.0,52.0,17295.0,0.0,405.00200000009994,0.0,0.0,2599.1257479190826,,,,,,,,,,,,,,,,,,,,,152.8666287776143,97.97523941591906,328.799346500748,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,30.0,0.0,0.0,20.0,1.0,20.0,17315.0,0.0,150.0020000001,0.0,0.0,2635.7785675525665,,,,,,,,,,,,,,,,,,,,,58.15063213582941,46.82050798716753,139.76956926559,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,30.0,0.0,0.0,66.0,2.0,46.0,17361.0,0.0,425.0030000000999,0.0,0.0,2639.177809238434,,,,,,,,,,,,,,,,,,,,,177.76428012710855,104.51026419048353,346.69841529457574,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,30.0,0.0,0.0,96.0,3.0,30.0,17391.0,0.0,240.0030000001,0.0,0.0,2641.539628505707,,,,,,,,,,,,,,,,,,,,,93.26411587103257,71.0805555523561,214.1654194331214,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,30.0,0.0,0.0,130.0,4.0,34.0,17425.0,0.0,325.00100000009996,0.0,0.0,2644.552542448044,,,,,,,,,,,,,,,,,,,,,150.25204474943143,75.90750392850705,276.6821260457508,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,30.0,0.0,0.0,160.0,5.0,30.0,17455.0,0.0,260.00200000009994,0.0,0.0,2646.86998462677,,,,,,,,,,,,,,,,,,,,,107.93904871012829,74.31750300761975,229.91948018895093,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,30.0,0.0,0.0,178.0,6.0,18.0,17473.0,0.0,140.00100000019998,0.0,0.0,2648.4365882873535,,,,,,,,,,,,,,,,,,,,,56.1218915232674,44.281123391124,131.21117123839582,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,30.0,0.0,0.0,210.0,7.0,32.0,17505.0,0.0,260.0030000000999,0.0,0.0,2650.8082015514374,,,,,,,,,,,,,,,,,,,,,101.55471152988031,75.9514508464376,229.80352758640225,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,30.0,0.0,0.0,241.0,8.0,31.0,17536.0,0.0,260.00200000009994,0.0,0.0,2653.150168657303,,,,,,,,,,,,,,,,,,,,,104.82980642880844,74.90859856607581,229.8027878860296,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,30.0,0.0,0.0,288.0,9.0,47.0,17583.0,0.0,390.0040000000999,0.0,0.0,2656.647757291794,,,,,,,,,,,,,,,,,,,,,147.398509351979,106.38372281519061,323.96636424714126,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,30.0,0.0,0.0,311.0,10.0,23.0,17606.0,0.0,185.0020000001,0.0,0.0,2658.552647829056,,,,,,,,,,,,,,,,,,,,,74.44001511841722,56.26689610396574,169.57656214430702,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,30.0,0.0,0.0,329.0,11.0,18.0,17624.0,0.0,175.0020000001,0.0,0.0,2660.2885823249817,,,,,,,,,,,,,,,,,,,,,84.55000580942526,50.224652551900434,161.39696864081154,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,30.0,0.0,0.0,345.0,12.0,16.0,17640.0,0.0,110.00200000020001,0.0,0.0,2661.7213995456696,,,,,,,,,,,,,,,,,,,,,40.1868272627206,36.26718379864758,104.61829054360068,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,30.0,0.0,0.0,367.0,13.0,22.0,17662.0,0.0,180.0020000001,0.0,0.0,2663.485403776169,,,,,,,,,,,,,,,,,,,,,73.68509949487844,54.85204917649581,165.44573546588552,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,30.0,0.0,0.0,383.0,14.0,16.0,17678.0,0.0,110.00200000010001,0.0,0.0,2665.0565917491913,,,,,,,,,,,,,,,,,,,,,41.02634427961776,35.35418452639113,104.48261102561729,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,30.0,0.0,0.0,402.0,15.0,19.0,17697.0,0.0,130.0030000001,0.0,0.0,2666.6213879585266,,,,,,,,,,,,,,,,,,,,,46.95680258312586,41.588971689074185,122.30425000940006,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,31.0,0.0,0.0,45.0,1.0,45.0,17742.0,0.0,415.00200000009994,0.0,0.0,2699.459399700165,,,,,,,,,,,,,,,,,,,,,171.95918390462018,106.30998587310035,341.0306739828493,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,31.0,0.0,0.0,97.0,2.0,52.0,17794.0,0.0,550.0040000001,0.0,0.0,2703.3697566986084,,,,,,,,,,,,,,,,,,,,,246.81178459451155,121.49105640814861,425.92108283934743,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,31.0,0.0,0.0,122.0,3.0,25.0,17819.0,0.0,260.00100000009996,0.0,0.0,2705.396834373474,,,,,,,,,,,,,,,,,,,,,127.96230428862268,65.91678384712598,230.313559523176,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,31.0,0.0,0.0,185.0,4.0,63.0,17882.0,0.0,535.0020000001,0.0,0.0,2709.9341049194336,,,,,,,,,,,,,,,,,,,,,212.44584825314246,120.4444575872361,405.2132480814344,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,31.0,0.0,0.0,243.0,5.0,58.0,17940.0,0.0,420.0110000001997,0.0,0.0,2714.1075842380524,,,,,,,,,,,,,,,,,,,,,152.42341485610018,94.36426205411168,334.95496907440605,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,31.0,0.0,0.0,300.0,6.0,57.0,17997.0,0.0,510.00100000019995,0.0,0.0,2718.3870055675507,,,,,,,,,,,,,,,,,,,,,199.46459484454658,125.21695829121023,400.309273675564,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,31.0,0.0,0.0,330.0,7.0,30.0,18027.0,0.0,310.00100000009996,0.0,0.0,2720.75723695755,,,,,,,,,,,,,,,,,,,,,148.81834990714688,76.25291649005847,268.03585356359173,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,31.0,0.0,0.0,364.0,8.0,34.0,18061.0,0.0,280.0020000001999,0.0,0.0,2723.4437725543976,,,,,,,,,,,,,,,,,,,,,109.77524916794773,80.69453764978587,245.12971240716936,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,31.0,0.0,0.0,401.0,9.0,37.0,18098.0,0.0,315.00200000009994,0.0,0.0,2726.41543507576,,,,,,,,,,,,,,,,,,,,,127.90728056438941,84.73918028654076,270.38010726391497,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,31.0,0.0,0.0,422.0,10.0,21.0,18119.0,0.0,200.0020000001,0.0,0.0,2728.480033159256,,,,,,,,,,,,,,,,,,,,,94.78311886421987,55.21252895849373,181.91671216021595,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,31.0,0.0,0.0,465.0,11.0,43.0,18162.0,0.0,385.00200000009994,0.0,0.0,2731.631417274475,,,,,,,,,,,,,,,,,,,,,156.78837222316042,101.81586992335836,320.79090903448576,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,31.0,0.0,0.0,482.0,12.0,17.0,18179.0,0.0,115.00300000010002,0.0,0.0,2733.0417997837067,,,,,,,,,,,,,,,,,,,,,41.42619559955633,37.496621285653646,109.0510573213893,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,31.0,0.0,0.0,528.0,13.0,46.0,18225.0,0.0,405.0030000000999,0.0,0.0,2736.4359233379364,,,,,,,,,,,,,,,,,,,,,160.95275123774337,107.36228976618398,334.3078125563009,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,31.0,0.0,0.0,553.0,14.0,25.0,18250.0,0.0,210.0040000001,0.0,0.0,2738.4529173374176,,,,,,,,,,,,,,,,,,,,,89.72735060953218,60.074819537296094,189.4668306542595,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,31.0,0.0,0.0,600.0,15.0,47.0,18297.0,0.0,420.00100000019995,0.0,0.0,2741.9482514858246,,,,,,,,,,,,,,,,,,,,,171.74484759211717,104.96877518272932,342.7080016483887,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,32.0,0.0,0.0,16.0,1.0,16.0,18313.0,0.0,105.00300000010002,0.0,0.0,2784.8366346359253,,,,,,,,,,,,,,,,,,,,,37.19964174194176,34.49909445387424,100.05157305190836,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,32.0,0.0,0.0,46.0,2.0,30.0,18343.0,0.0,245.00100000019998,0.0,0.0,2787.731895685196,,,,,,,,,,,,,,,,,,,,,99.66529892835372,68.87127268599147,217.27415184009473,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,32.0,0.0,0.0,67.0,3.0,21.0,18364.0,0.0,175.0020000001,0.0,0.0,2789.438819885254,,,,,,,,,,,,,,,,,,,,,73.05499317759411,53.27764354221407,161.27318326545978,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,32.0,0.0,0.0,81.0,4.0,14.0,18378.0,0.0,95.00200000010001,0.0,0.0,2790.7084834575653,,,,,,,,,,,,,,,,,,,,,35.36639781431071,31.238542222572296,90.96030737989543,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,32.0,0.0,0.0,160.0,5.0,79.0,18457.0,0.0,680.0030000002,0.0,0.0,2796.3245878219604,,,,,,,,,,,,,,,,,,,,,245.43511808885918,152.95181854440176,491.01945122222327,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,32.0,0.0,0.0,177.0,6.0,17.0,18474.0,0.0,115.00300000010002,0.0,0.0,2797.7449810504913,,,,,,,,,,,,,,,,,,,,,41.42619559955633,37.496621285653646,109.0510573213893,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,32.0,0.0,0.0,254.0,7.0,77.0,18551.0,0.0,630.0080000000999,0.0,0.0,2803.2541716098785,,,,,,,,,,,,,,,,,,,,,220.5238186991678,145.28271281782798,464.85319151690965,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,32.0,0.0,0.0,324.0,8.0,70.0,18621.0,0.0,450.0120000001997,0.0,0.0,2808.253273010254,,,,,,,,,,,,,,,,,,,,,158.44831637791043,100.24224659869621,342.5234126622854,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,32.0,0.0,0.0,340.0,9.0,16.0,18637.0,0.0,160.00100000019998,0.0,0.0,2809.628621816635,,,,,,,,,,,,,,,,,,,,,78.46074208193684,47.62341727928052,148.93664774453543,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,32.0,0.0,0.0,374.0,10.0,34.0,18671.0,0.0,270.0030000001999,0.0,0.0,2812.232784986496,,,,,,,,,,,,,,,,,,,,,102.56636062557655,79.2162174828962,237.50549231060995,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,32.0,0.0,0.0,431.0,11.0,57.0,18728.0,0.0,515.0020000002,0.0,0.0,2816.506452322006,,,,,,,,,,,,,,,,,,,,,201.8632522299265,127.97699255873145,403.9797436657998,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,32.0,0.0,0.0,450.0,12.0,19.0,18747.0,0.0,130.0030000001,0.0,0.0,2818.33216381073,,,,,,,,,,,,,,,,,,,,,46.95680258312586,41.588971689074185,122.30425000940006,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,32.0,0.0,0.0,484.0,13.0,34.0,18781.0,0.0,215.00500000000002,0.0,0.0,2820.977671146393,,,,,,,,,,,,,,,,,,,,,73.17864337336941,60.61698979634247,192.0447083364185,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,32.0,0.0,0.0,521.0,14.0,37.0,18818.0,0.0,365.00200000009994,0.0,0.0,2823.7896189689636,,,,,,,,,,,,,,,,,,,,,164.59793848337398,90.52521481210401,307.1724876376279,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,32.0,0.0,0.0,544.0,15.0,23.0,18841.0,0.0,185.0020000001,0.0,0.0,2825.6617300510406,,,,,,,,,,,,,,,,,,,,,74.44001511841722,56.26689610396574,169.57656214430702,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,33.0,0.0,0.0,14.0,1.0,14.0,18855.0,0.0,100.00200000010001,0.0,0.0,2866.044085264206,,,,,,,,,,,,,,,,,,,,,38.45506754703782,32.98977926249595,95.57403085203502,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,33.0,0.0,0.0,32.0,2.0,18.0,18873.0,0.0,180.00100000019998,0.0,0.0,2867.5798037052155,,,,,,,,,,,,,,,,,,,,,87.70510905736106,51.977201690145385,165.8728084544192,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,33.0,0.0,0.0,59.0,3.0,27.0,18900.0,0.0,245.0030000001,0.0,0.0,2869.672213077545,,,,,,,,,,,,,,,,,,,,,108.82953637802422,67.13378361345092,217.79699512932663,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,33.0,0.0,0.0,95.0,4.0,36.0,18936.0,0.0,320.00299999999993,0.0,0.0,2872.3236389160156,,,,,,,,,,,,,,,,,,,,,132.6879755581463,87.70430584409465,274.98518060511844,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,33.0,0.0,0.0,126.0,5.0,31.0,18967.0,0.0,310.00200000009994,0.0,0.0,2874.7387828826904,,,,,,,,,,,,,,,,,,,,,144.01859765087556,79.4877976880363,268.03660073568534,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,33.0,0.0,0.0,162.0,6.0,36.0,19003.0,0.0,375.00100000009996,0.0,0.0,2877.5613944530487,,,,,,,,,,,,,,,,,,,,,176.70698645556794,88.63133145264332,314.531802905147,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,33.0,0.0,0.0,196.0,7.0,34.0,19037.0,0.0,295.00200000009994,0.0,0.0,2880.4143166542053,,,,,,,,,,,,,,,,,,,,,120.81403657025118,82.69340407717546,256.4901288547622,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,33.0,0.0,0.0,229.0,8.0,33.0,19070.0,0.0,290.00100000009996,0.0,0.0,2882.961941719055,,,,,,,,,,,,,,,,,,,,,122.17228502628122,78.56133672962707,252.2062080216436,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,33.0,0.0,0.0,256.0,9.0,27.0,19097.0,0.0,325.00100000009996,0.0,0.0,2885.0736815929413,,,,,,,,,,,,,,,,,,,,,155.0551985740518,101.82783030398835,285.9960569546525,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,33.0,0.0,0.0,273.0,10.0,17.0,19114.0,0.0,115.00200000020001,0.0,0.0,2886.4566786289215,,,,,,,,,,,,,,,,,,,,,41.42532182182662,37.49660036541838,109.05019726312065,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,33.0,0.0,0.0,350.0,11.0,77.0,19191.0,0.0,690.0010000002001,0.0,0.0,2892.1347856521606,,,,,,,,,,,,,,,,,,,,,282.80480243003126,130.89642493065367,477.01141629199543,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,33.0,0.0,0.0,381.0,12.0,31.0,19222.0,0.0,255.0030000001,0.0,0.0,2894.5317993164062,,,,,,,,,,,,,,,,,,,,,100.87445712794059,74.62684370541878,225.99183665700843,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,33.0,0.0,0.0,438.0,13.0,57.0,19279.0,0.0,520.0030000001,0.0,0.0,2898.708630800247,,,,,,,,,,,,,,,,,,,,,205.38193708330132,128.16436451477398,407.0053493561799,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,33.0,0.0,0.0,460.0,14.0,22.0,19301.0,0.0,200.0030000001,0.0,0.0,2900.4815979003906,,,,,,,,,,,,,,,,,,,,,90.47566015281255,57.442623976778606,181.9175300671527,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,33.0,0.0,0.0,494.0,15.0,34.0,19335.0,0.0,335.00299999999993,0.0,0.0,2903.033531188965,,,,,,,,,,,,,,,,,,,,,152.63825494764544,84.56136586879089,285.96564981596003,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,34.0,0.0,0.0,39.0,1.0,39.0,19374.0,0.0,360.00100000009996,0.0,0.0,2945.5408589839935,,,,,,,,,,,,,,,,,,,,,152.5236512190202,94.31598210693872,303.5522990148304,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,34.0,0.0,0.0,66.0,2.0,27.0,19401.0,0.0,215.0030000001,0.0,0.0,2947.7702419757843,,,,,,,,,,,,,,,,,,,,,84.08767026524632,64.79781240760867,194.2417464934176,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,34.0,0.0,0.0,104.0,3.0,38.0,19439.0,0.0,285.0030000000999,0.0,0.0,2950.804230928421,,,,,,,,,,,,,,,,,,,,,111.18722227802199,77.50428147505875,245.20389447924404,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,34.0,0.0,0.0,124.0,4.0,20.0,19459.0,0.0,155.0020000001,0.0,0.0,2952.5033593177795,,,,,,,,,,,,,,,,,,,,,61.431986816604955,48.33718350365623,144.15717438058485,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,34.0,0.0,0.0,157.0,5.0,33.0,19492.0,0.0,225.0050000001,0.0,0.0,2955.0983498096466,,,,,,,,,,,,,,,,,,,,,86.86539004633616,58.146884919103,198.32264776243338,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,34.0,0.0,0.0,197.0,6.0,40.0,19532.0,0.0,450.00200000009994,0.0,0.0,2958.057148218155,,,,,,,,,,,,,,,,,,,,,200.47208327220102,128.44004964785447,373.5486532234541,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,34.0,0.0,0.0,217.0,7.0,20.0,19552.0,0.0,155.0020000001,0.0,0.0,2959.825917005539,,,,,,,,,,,,,,,,,,,,,61.431986816604955,48.33718350365623,144.15717438058485,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,34.0,0.0,0.0,243.0,8.0,26.0,19578.0,0.0,195.00400000000002,0.0,0.0,2961.906723499298,,,,,,,,,,,,,,,,,,,,,73.32652073054578,59.43642510926975,177.7162672828869,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,34.0,0.0,0.0,271.0,9.0,28.0,19606.0,0.0,240.00600000000003,0.0,0.0,2964.2017323970795,,,,,,,,,,,,,,,,,,,,,99.97143499529746,69.86235285563228,214.15555373870367,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,34.0,0.0,0.0,331.0,10.0,60.0,19666.0,0.0,550.0020000001,0.0,0.0,2968.5327763557434,,,,,,,,,,,,,,,,,,,,,218.53577965604197,128.6760812625698,423.11164869340877,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,34.0,0.0,0.0,366.0,11.0,35.0,19701.0,0.0,315.00100000009996,0.0,0.0,2971.241879463196,,,,,,,,,,,,,,,,,,,,,132.6531083147067,85.54354604149495,271.28526473732586,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,34.0,0.0,0.0,384.0,12.0,18.0,19719.0,0.0,175.00100000019998,0.0,0.0,2972.825336933136,,,,,,,,,,,,,,,,,,,,,84.54913327169795,50.22460586854222,161.3961171831256,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,34.0,0.0,0.0,411.0,13.0,27.0,19746.0,0.0,210.0030000001,0.0,0.0,2974.9202501773834,,,,,,,,,,,,,,,,,,,,,80.7155765170469,63.517362016500854,190.11090337423965,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,34.0,0.0,0.0,423.0,14.0,12.0,19758.0,0.0,75.00200000010001,0.0,0.0,2976.1963319778442,,,,,,,,,,,,,,,,,,,,,26.86593114649449,25.083241897040413,72.50311945709156,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,34.0,0.0,0.0,456.0,15.0,33.0,19791.0,0.0,285.00200000009994,0.0,0.0,2978.7137746810913,,,,,,,,,,,,,,,,,,,,,116.70263983435687,80.44063280251186,248.9799281361234,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,35.0,0.0,0.0,51.0,1.0,51.0,19842.0,0.0,385.0030000000999,0.0,0.0,3017.9729619026184,,,,,,,,,,,,,,,,,,,,,149.03465847607396,95.57611499619885,312.11648906798206,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,35.0,0.0,0.0,90.0,2.0,39.0,19881.0,0.0,305.00200000009994,0.0,0.0,3020.853979587555,,,,,,,,,,,,,,,,,,,,,119.47592247137385,79.95888192558506,261.01655579420617,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,35.0,0.0,0.0,132.0,3.0,42.0,19923.0,0.0,395.00200000009994,0.0,0.0,3023.934489250183,,,,,,,,,,,,,,,,,,,,,176.33515856421818,92.76428714140661,324.18306404356395,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,35.0,0.0,0.0,183.0,4.0,51.0,19974.0,0.0,455.00299999999993,0.0,0.0,3027.7028436660767,,,,,,,,,,,,,,,,,,,,,188.70352703127864,102.29418382036867,362.3880820343918,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,35.0,0.0,0.0,211.0,5.0,28.0,20002.0,0.0,240.0020000001,0.0,0.0,3029.860024213791,,,,,,,,,,,,,,,,,,,,,99.50396757268392,69.63661674435154,214.28372634318023,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,35.0,0.0,0.0,255.0,6.0,44.0,20046.0,0.0,390.0030000000999,0.0,0.0,3033.2133235931396,,,,,,,,,,,,,,,,,,,,,156.83313176881663,103.82126228377301,324.2388101230511,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,35.0,0.0,0.0,272.0,7.0,17.0,20063.0,0.0,155.0030000001,0.0,0.0,3034.7972691059113,,,,,,,,,,,,,,,,,,,,,71.03480936479434,47.81561524581747,144.37079031119688,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,35.0,0.0,0.0,293.0,8.0,21.0,20084.0,0.0,180.00500000000002,0.0,0.0,3036.8597984313965,,,,,,,,,,,,,,,,,,,,,77.85381709701994,54.40213162570582,165.30878627234924,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
